Pickup_Latitude,Pickup_Longitude,Dropoff_Lattitude,Dropoff_Longitude,Counts
40.795,-73.966,40.793,-73.973,129
40.797,-73.97,40.805,-73.939,129
40.802,-73.968,40.75,-73.995,129
40.802,-73.968,40.776,-73.982,129
40.811,-73.962,40.797,-73.97,129
40.814,-73.96,40.806,-73.966,129
40.82,-73.955,40.805,-73.939,129
40.644,-73.79,40.757,-73.985,128
40.645,-73.777,40.759,-73.984,128
40.645,-73.777,40.764,-73.979,128
40.645,-73.782,40.721,-73.995,128
40.645,-73.782,40.752,-73.995,128
40.645,-73.782,40.757,-73.942,128
40.647,-73.79,40.747,-73.987,128
40.647,-73.79,40.754,-73.977,128
40.681,-73.999,40.693,-73.993,128
40.704,-74.009,40.705,-74.017,128
40.705,-74.008,40.743,-74.008,128
40.705,-74.015,40.75,-73.995,128
40.705,-74.017,40.706,-74.009,128
40.708,-74.017,40.714,-74.012,128
40.71,-74.015,40.751,-73.994,128
40.711,-74.01,40.768,-73.862,128
40.711,-74.016,40.714,-74.009,128
40.715,-74.008,40.715,-74.014,128
40.716,-74.015,40.723,-73.999,128
40.716,-74.015,40.762,-73.985,128
40.719,-73.99,40.745,-73.978,128
40.719,-74.002,40.71,-74.01,128
40.719,-74.005,40.733,-74.006,128
40.72,-73.987,40.728,-73.982,128
40.72,-73.987,40.729,-73.987,128
40.72,-74.01,40.71,-74.01,128
40.72,-74.01,40.714,-74.015,128
40.72,-74.01,40.726,-74.006,128
40.721,-73.988,40.731,-73.983,128
40.721,-74.01,40.734,-74.003,128
40.722,-73.989,40.734,-73.981,128
40.722,-73.989,40.735,-73.98,128
40.723,-74.005,40.75,-73.995,128
40.723,-74.008,40.74,-74.006,128
40.724,-73.985,40.75,-73.991,128
40.724,-73.993,40.728,-74.002,128
40.725,-73.992,40.74,-74.006,128
40.725,-73.995,40.732,-73.99,128
40.725,-73.995,40.764,-73.959,128
40.725,-73.996,40.721,-73.981,128
40.725,-73.996,40.726,-73.984,128
40.725,-73.997,40.74,-74.006,128
40.726,-73.992,40.728,-73.982,128
40.726,-73.992,40.734,-73.987,128
40.726,-73.995,40.744,-73.984,128
40.727,-73.986,40.734,-74.002,128
40.728,-74.003,40.745,-73.991,128
40.729,-73.984,40.739,-73.98,128
40.729,-74,40.723,-73.988,128
40.73,-73.981,40.739,-73.983,128
40.73,-73.99,40.734,-73.998,128
40.73,-73.993,40.727,-74.007,128
40.73,-74.002,40.739,-73.995,128
40.73,-74.002,40.741,-74.005,128
40.731,-73.983,40.726,-73.984,128
40.731,-73.986,40.726,-73.992,128
40.731,-74.001,40.72,-73.988,128
40.731,-74.002,40.737,-73.997,128
40.732,-73.982,40.733,-73.976,128
40.732,-73.982,40.745,-73.976,128
40.732,-73.988,40.726,-73.99,128
40.732,-73.99,40.748,-73.989,128
40.732,-73.997,40.749,-73.992,128
40.732,-74.001,40.743,-74,128
40.732,-74.007,40.742,-74.001,128
40.733,-73.981,40.744,-73.976,128
40.733,-73.987,40.723,-73.988,128
40.733,-73.987,40.724,-73.993,128
40.733,-73.996,40.74,-74.006,128
40.733,-74,40.729,-74.005,128
40.733,-74,40.749,-73.988,128
40.733,-74.006,40.714,-74.014,128
40.733,-74.006,40.725,-73.995,128
40.733,-74.006,40.738,-74.004,128
40.734,-73.99,40.738,-73.981,128
40.734,-73.99,40.757,-73.99,128
40.734,-73.999,40.722,-73.987,128
40.734,-74.003,40.754,-73.992,128
40.734,-74.006,40.722,-74.01,128
40.735,-73.988,40.751,-73.978,128
40.735,-73.99,40.741,-73.994,128
40.735,-73.991,40.734,-74.002,128
40.735,-73.995,40.733,-74.006,128
40.735,-73.999,40.742,-73.985,128
40.735,-73.999,40.751,-73.978,128
40.735,-74.006,40.754,-73.992,128
40.736,-73.979,40.751,-73.976,128
40.736,-73.994,40.733,-74.003,128
40.736,-73.994,40.756,-73.991,128
40.737,-73.981,40.724,-73.991,128
40.737,-73.982,40.724,-73.991,128
40.737,-73.989,40.745,-73.98,128
40.737,-73.989,40.754,-73.978,128
40.737,-73.997,40.745,-74.006,128
40.737,-73.997,40.755,-73.977,128
40.738,-73.981,40.731,-73.982,128
40.738,-73.984,40.731,-73.992,128
40.738,-73.984,40.744,-73.979,128
40.738,-73.984,40.75,-73.979,128
40.738,-73.996,40.742,-74.005,128
40.738,-73.997,40.75,-73.991,128
40.738,-74,40.744,-73.992,128
40.738,-74.004,40.745,-73.995,128
40.739,-73.98,40.722,-73.987,128
40.739,-73.98,40.732,-73.983,128
40.739,-73.983,40.728,-73.994,128
40.739,-73.985,40.743,-74.004,128
40.739,-73.987,40.742,-74.005,128
40.739,-73.987,40.745,-73.981,128
40.739,-74.003,40.736,-73.994,128
40.739,-74.003,40.76,-73.988,128
40.739,-74.008,40.717,-74.013,128
40.74,-73.98,40.732,-73.985,128
40.74,-73.982,40.755,-73.984,128
40.74,-73.986,40.739,-73.977,128
40.74,-73.995,40.745,-74.002,128
40.74,-73.995,40.758,-73.986,128
40.74,-74.002,40.742,-74.005,128
40.74,-74.002,40.75,-74.002,128
40.74,-74.005,40.722,-73.987,128
40.74,-74.006,40.721,-73.987,128
40.74,-74.006,40.738,-73.988,128
40.741,-73.979,40.75,-73.991,128
40.741,-73.979,40.755,-73.984,128
40.741,-73.981,40.756,-73.971,128
40.741,-73.986,40.747,-73.977,128
40.741,-73.986,40.75,-73.976,128
40.741,-73.988,40.75,-73.991,128
40.741,-73.989,40.74,-73.976,128
40.741,-73.998,40.73,-74.002,128
40.741,-73.998,40.736,-74.001,128
40.741,-73.998,40.756,-73.991,128
40.741,-74.005,40.741,-73.998,128
40.741,-74.008,40.721,-74.004,128
40.742,-73.975,40.749,-73.98,128
40.742,-73.978,40.732,-73.984,128
40.742,-73.978,40.739,-73.983,128
40.742,-73.989,40.725,-73.997,128
40.742,-73.99,40.752,-73.978,128
40.742,-73.994,40.744,-74.006,128
40.742,-74.001,40.752,-74.005,128
40.742,-74.001,40.759,-73.989,128
40.742,-74.001,40.76,-73.995,128
40.742,-74.004,40.721,-73.987,128
40.742,-74.004,40.739,-74.002,128
40.742,-74.004,40.767,-73.983,128
40.742,-74.005,40.724,-73.998,128
40.742,-74.005,40.727,-74.006,128
40.742,-74.005,40.763,-73.982,128
40.743,-73.98,40.758,-73.963,128
40.743,-73.992,40.737,-73.974,128
40.743,-73.992,40.751,-73.987,128
40.744,-73.973,40.757,-73.969,128
40.744,-73.984,40.758,-73.978,128
40.744,-73.988,40.746,-73.978,128
40.744,-73.988,40.761,-73.987,128
40.744,-73.993,40.749,-73.992,128
40.744,-73.996,40.735,-74,128
40.744,-73.996,40.74,-73.985,128
40.744,-74.007,40.75,-73.988,128
40.744,-74.007,40.752,-74.005,128
40.744,-74.007,40.76,-73.985,128
40.744,-74.007,40.763,-73.982,128
40.745,-73.976,40.734,-73.99,128
40.745,-73.976,40.737,-73.989,128
40.745,-73.976,40.738,-73.99,128
40.745,-73.976,40.739,-74.006,128
40.745,-73.976,40.75,-73.992,128
40.745,-73.979,40.758,-73.963,128
40.745,-73.981,40.731,-73.992,128
40.745,-73.987,40.742,-74.004,128
40.745,-73.987,40.751,-73.978,128
40.745,-73.991,40.752,-74.004,128
40.745,-73.995,40.726,-74.006,128
40.745,-73.995,40.761,-73.999,128
40.745,-73.998,40.752,-74.004,128
40.745,-73.999,40.747,-74.008,128
40.746,-73.975,40.738,-73.981,128
40.746,-73.978,40.758,-73.971,128
40.746,-73.98,40.734,-73.987,128
40.746,-73.98,40.74,-73.99,128
40.746,-73.984,40.644,-73.783,128
40.746,-73.994,40.733,-74.006,128
40.746,-73.994,40.738,-74.008,128
40.746,-73.994,40.75,-73.991,128
40.746,-73.994,40.758,-73.989,128
40.747,-73.974,40.737,-73.981,128
40.747,-73.977,40.758,-73.97,128
40.747,-73.977,40.759,-73.968,128
40.747,-73.984,40.749,-73.992,128
40.747,-73.984,40.761,-73.974,128
40.747,-73.99,40.756,-73.99,128
40.747,-73.99,40.766,-73.976,128
40.747,-73.991,40.774,-73.873,128
40.747,-74.005,40.759,-73.996,128
40.748,-73.974,40.707,-74.005,128
40.748,-73.978,40.742,-73.983,128
40.748,-73.979,40.715,-74.014,128
40.748,-73.981,40.751,-73.979,128
40.748,-73.981,40.752,-73.99,128
40.748,-73.985,40.758,-73.984,128
40.748,-73.989,40.762,-73.983,128
40.748,-73.989,40.763,-73.972,128
40.749,-73.978,40.74,-73.985,128
40.749,-73.978,40.76,-73.972,128
40.749,-73.988,40.755,-73.986,128
40.749,-73.989,40.768,-73.982,128
40.749,-73.992,40.72,-73.988,128
40.749,-73.992,40.737,-73.978,128
40.749,-73.992,40.741,-73.975,128
40.749,-73.992,40.763,-73.979,128
40.75,-73.972,40.647,-73.79,128
40.75,-73.975,40.774,-73.871,128
40.75,-73.984,40.74,-73.99,128
40.75,-73.987,40.753,-73.978,128
40.75,-73.991,40.73,-73.984,128
40.75,-73.991,40.741,-74.006,128
40.75,-73.991,40.752,-73.971,128
40.75,-73.991,40.76,-73.973,128
40.75,-73.991,40.762,-73.987,128
40.75,-73.991,40.765,-73.961,128
40.75,-73.991,40.769,-73.982,128
40.75,-73.992,40.723,-73.989,128
40.75,-73.992,40.729,-73.978,128
40.75,-73.992,40.75,-73.984,128
40.75,-73.992,40.751,-73.968,128
40.75,-73.992,40.761,-73.981,128
40.75,-73.992,40.763,-73.975,128
40.75,-73.992,40.769,-73.989,128
40.75,-73.995,40.758,-73.99,128
40.75,-73.995,40.762,-73.98,128
40.75,-73.995,40.763,-73.989,128
40.751,-73.974,40.775,-73.957,128
40.751,-73.976,40.741,-73.975,128
40.751,-73.987,40.742,-74.004,128
40.751,-73.987,40.757,-73.97,128
40.751,-73.99,40.751,-73.978,128
40.751,-73.991,40.722,-73.987,128
40.751,-73.991,40.744,-73.989,128
40.751,-73.991,40.751,-73.998,128
40.751,-73.991,40.757,-73.973,128
40.751,-73.994,40.73,-73.987,128
40.751,-73.994,40.732,-73.999,128
40.751,-73.994,40.739,-74.006,128
40.751,-73.994,40.753,-73.983,128
40.751,-74.002,40.742,-74.004,128
40.752,-73.975,40.762,-73.979,128
40.752,-73.976,40.737,-73.974,128
40.752,-73.976,40.748,-73.976,128
40.752,-73.976,40.757,-73.988,128
40.752,-73.977,40.742,-73.981,128
40.752,-73.977,40.755,-73.986,128
40.752,-73.978,40.731,-73.992,128
40.752,-73.978,40.734,-73.995,128
40.752,-73.986,40.754,-73.978,128
40.752,-73.99,40.755,-73.984,128
40.752,-73.99,40.758,-73.989,128
40.752,-74.005,40.753,-73.979,128
40.753,-73.967,40.75,-73.991,128
40.753,-73.97,40.731,-73.982,128
40.753,-73.972,40.75,-73.991,128
40.753,-73.973,40.756,-73.968,128
40.753,-73.973,40.778,-73.955,128
40.753,-73.975,40.735,-73.983,128
40.753,-73.975,40.745,-73.977,128
40.753,-73.978,40.739,-73.992,128
40.753,-73.978,40.761,-73.985,128
40.753,-73.979,40.768,-73.968,128
40.753,-73.99,40.753,-73.979,128
40.753,-73.993,40.765,-73.974,128
40.753,-73.993,40.768,-73.862,128
40.754,-73.969,40.728,-73.988,128
40.754,-73.969,40.737,-73.979,128
40.754,-73.969,40.749,-73.991,128
40.754,-73.972,40.78,-73.953,128
40.754,-73.977,40.764,-73.977,128
40.754,-73.977,40.768,-73.862,128
40.754,-73.978,40.748,-73.985,128
40.754,-73.978,40.764,-73.978,128
40.754,-73.988,40.764,-73.971,128
40.754,-73.992,40.76,-73.985,128
40.755,-73.965,40.766,-73.955,128
40.755,-73.965,40.774,-73.871,128
40.755,-73.969,40.751,-73.99,128
40.755,-73.973,40.759,-73.985,128
40.755,-73.975,40.764,-73.976,128
40.755,-73.978,40.76,-73.975,128
40.755,-73.978,40.767,-73.969,128
40.755,-73.984,40.745,-73.981,128
40.755,-73.988,40.749,-73.984,128
40.755,-73.991,40.753,-73.98,128
40.756,-73.962,40.761,-73.969,128
40.756,-73.964,40.765,-73.955,128
40.756,-73.97,40.752,-73.975,128
40.756,-73.971,40.774,-73.957,128
40.756,-73.973,40.741,-74.008,128
40.756,-73.973,40.747,-73.979,128
40.756,-73.975,40.759,-73.968,128
40.756,-73.977,40.76,-73.978,128
40.756,-73.979,40.75,-73.984,128
40.756,-73.983,40.759,-74,128
40.756,-73.99,40.747,-73.985,128
40.757,-73.964,40.764,-73.976,128
40.757,-73.967,40.749,-73.988,128
40.757,-73.967,40.755,-73.973,128
40.757,-73.971,40.749,-73.992,128
40.757,-73.973,40.771,-73.865,128
40.757,-73.974,40.751,-73.979,128
40.757,-73.978,40.743,-73.989,128
40.757,-73.978,40.758,-73.989,128
40.757,-73.979,40.747,-73.986,128
40.757,-73.986,40.754,-73.978,128
40.757,-73.99,40.746,-73.98,128
40.757,-73.99,40.766,-73.957,128
40.757,-73.99,40.775,-73.963,128
40.757,-73.99,40.789,-73.953,128
40.757,-73.998,40.761,-73.991,128
40.757,-74.001,40.761,-73.987,128
40.758,-73.97,40.767,-73.954,128
40.758,-73.971,40.727,-73.989,128
40.758,-73.971,40.743,-73.98,128
40.758,-73.971,40.75,-73.979,128
40.758,-73.975,40.695,-74.177,128
40.758,-73.985,40.753,-73.979,128
40.758,-73.987,40.757,-74.001,128
40.758,-73.989,40.744,-73.988,128
40.758,-73.99,40.757,-74.001,128
40.758,-74.001,40.759,-73.99,128
40.758,-74.001,40.76,-73.986,128
40.759,-73.966,40.752,-73.977,128
40.759,-73.966,40.756,-73.975,128
40.759,-73.971,40.749,-73.973,128
40.759,-73.977,40.751,-73.979,128
40.759,-73.982,40.757,-73.99,128
40.759,-73.984,40.748,-73.985,128
40.759,-73.985,40.741,-74.005,128
40.759,-73.985,40.756,-73.987,128
40.759,-73.987,40.749,-73.992,128
40.759,-73.989,40.741,-74.005,128
40.76,-73.976,40.774,-73.871,128
40.761,-73.961,40.77,-73.951,128
40.761,-73.967,40.769,-73.955,128
40.761,-73.969,40.75,-73.983,128
40.761,-73.97,40.774,-73.871,128
40.761,-73.971,40.768,-73.966,128
40.761,-73.973,40.767,-73.969,128
40.761,-73.973,40.781,-73.959,128
40.761,-73.98,40.768,-73.862,128
40.761,-73.983,40.753,-73.979,128
40.761,-73.991,40.753,-73.978,128
40.762,-73.966,40.767,-73.96,128
40.762,-73.966,40.774,-73.962,128
40.762,-73.968,40.75,-73.979,128
40.762,-73.968,40.764,-73.981,128
40.762,-73.97,40.746,-73.982,128
40.762,-73.978,40.742,-74.005,128
40.762,-73.982,40.746,-73.994,128
40.762,-73.986,40.759,-73.975,128
40.762,-73.987,40.764,-73.973,128
40.763,-73.968,40.761,-73.977,128
40.763,-73.968,40.761,-73.984,128
40.763,-73.968,40.772,-73.967,128
40.763,-73.968,40.773,-73.965,128
40.763,-73.969,40.775,-73.963,128
40.763,-73.972,40.767,-73.954,128
40.763,-73.974,40.752,-73.979,128
40.763,-73.974,40.762,-73.96,128
40.763,-73.974,40.762,-73.966,128
40.763,-73.974,40.762,-73.983,128
40.763,-73.974,40.762,-73.986,128
40.763,-73.974,40.772,-73.983,128
40.763,-73.974,40.779,-73.962,128
40.763,-73.976,40.754,-73.978,128
40.763,-73.979,40.752,-73.975,128
40.763,-73.989,40.757,-73.99,128
40.763,-73.997,40.758,-73.991,128
40.764,-73.954,40.755,-73.964,128
40.764,-73.962,40.741,-73.979,128
40.764,-73.965,40.757,-73.978,128
40.764,-73.965,40.764,-73.973,128
40.764,-73.965,40.769,-73.959,128
40.764,-73.969,40.774,-73.961,128
40.764,-73.969,40.777,-73.953,128
40.764,-73.973,40.755,-73.991,128
40.764,-73.973,40.757,-73.975,128
40.764,-73.974,40.743,-74.004,128
40.764,-73.974,40.756,-73.983,128
40.764,-73.977,40.769,-73.985,128
40.764,-73.977,40.77,-73.988,128
40.764,-73.979,40.751,-73.99,128
40.764,-73.979,40.759,-74,128
40.764,-73.985,40.769,-73.982,128
40.764,-73.989,40.746,-74.002,128
40.764,-73.989,40.748,-74,128
40.765,-73.964,40.763,-73.974,128
40.765,-73.964,40.764,-73.973,128
40.765,-73.964,40.777,-73.963,128
40.765,-73.966,40.773,-73.961,128
40.765,-73.97,40.771,-73.964,128
40.765,-73.975,40.768,-73.982,128
40.765,-73.975,40.771,-73.982,128
40.765,-73.977,40.758,-73.986,128
40.765,-73.977,40.774,-73.962,128
40.765,-73.98,40.748,-73.985,128
40.765,-73.981,40.752,-73.977,128
40.765,-73.984,40.769,-73.992,128
40.765,-73.988,40.742,-73.997,128
40.765,-73.991,40.768,-73.983,128
40.766,-73.954,40.758,-73.971,128
40.766,-73.96,40.749,-73.973,128
40.766,-73.963,40.79,-73.966,128
40.766,-73.981,40.761,-74.003,128
40.766,-73.983,40.762,-73.973,128
40.766,-73.987,40.752,-73.978,128
40.767,-73.93,40.755,-73.942,128
40.767,-73.954,40.758,-73.966,128
40.767,-73.954,40.778,-73.959,128
40.767,-73.954,40.789,-73.953,128
40.767,-73.954,40.805,-73.939,128
40.767,-73.96,40.754,-73.969,128
40.767,-73.967,40.773,-73.982,128
40.767,-73.967,40.788,-73.953,128
40.767,-73.983,40.777,-73.989,128
40.767,-73.99,40.759,-73.992,128
40.768,-73.956,40.776,-73.96,128
40.768,-73.957,40.765,-73.966,128
40.768,-73.962,40.784,-73.955,128
40.768,-73.966,40.755,-73.975,128
40.768,-73.966,40.776,-73.962,128
40.768,-73.981,40.762,-73.974,128
40.768,-73.982,40.754,-73.977,128
40.768,-73.982,40.768,-73.957,128
40.768,-73.982,40.787,-73.972,128
40.768,-73.982,40.789,-73.974,128
40.768,-73.986,40.774,-73.989,128
40.769,-73.863,40.703,-74.012,128
40.769,-73.863,40.755,-73.981,128
40.769,-73.863,40.757,-73.987,128
40.769,-73.863,40.762,-73.96,128
40.769,-73.863,40.765,-73.977,128
40.769,-73.863,40.779,-73.953,128
40.769,-73.952,40.758,-73.971,128
40.769,-73.952,40.761,-73.958,128
40.769,-73.958,40.764,-73.973,128
40.769,-73.965,40.788,-73.953,128
40.769,-73.968,40.779,-73.96,128
40.769,-73.981,40.768,-73.969,128
40.769,-73.981,40.771,-73.966,128
40.769,-73.982,40.771,-73.982,128
40.769,-73.985,40.757,-73.998,128
40.769,-73.987,40.76,-73.984,128
40.77,-73.863,40.752,-73.985,128
40.77,-73.864,40.643,-73.79,128
40.77,-73.864,40.751,-73.977,128
40.77,-73.928,40.755,-73.942,128
40.77,-73.951,40.773,-73.959,128
40.77,-73.957,40.753,-73.975,128
40.77,-73.96,40.765,-73.968,128
40.77,-73.96,40.767,-73.954,128
40.77,-73.96,40.779,-73.96,128
40.77,-73.961,40.764,-73.967,128
40.77,-73.982,40.785,-73.979,128
40.77,-73.991,40.75,-73.991,128
40.77,-73.991,40.751,-73.991,128
40.771,-73.966,40.762,-73.975,128
40.771,-73.982,40.78,-73.977,128
40.772,-73.95,40.772,-73.959,128
40.772,-73.95,40.778,-73.952,128
40.772,-73.95,40.783,-73.953,128
40.772,-73.953,40.753,-73.975,128
40.772,-73.956,40.767,-73.957,128
40.772,-73.959,40.778,-73.957,128
40.772,-73.963,40.764,-73.97,128
40.772,-73.965,40.788,-73.953,128
40.772,-73.983,40.765,-73.974,128
40.773,-73.952,40.787,-73.942,128
40.773,-73.955,40.782,-73.952,128
40.773,-73.962,40.759,-73.973,128
40.773,-73.963,40.756,-73.975,128
40.773,-73.982,40.788,-73.967,128
40.774,-73.871,40.738,-73.981,128
40.774,-73.871,40.745,-73.976,128
40.774,-73.871,40.761,-73.971,128
40.774,-73.873,40.749,-73.974,128
40.774,-73.873,40.749,-73.987,128
40.774,-73.873,40.771,-73.982,128
40.774,-73.875,40.75,-73.975,128
40.774,-73.875,40.754,-73.976,128
40.774,-73.957,40.781,-73.959,128
40.774,-73.962,40.763,-73.969,128
40.774,-73.982,40.779,-73.981,128
40.774,-73.982,40.781,-73.976,128
40.775,-73.954,40.767,-73.955,128
40.775,-73.961,40.763,-73.974,128
40.775,-73.963,40.783,-73.974,128
40.775,-73.982,40.793,-73.975,128
40.776,-73.947,40.763,-73.968,128
40.776,-73.956,40.768,-73.953,128
40.776,-73.956,40.784,-73.954,128
40.776,-73.982,40.715,-74.014,128
40.777,-73.953,40.761,-73.964,128
40.777,-73.955,40.786,-73.951,128
40.777,-73.956,40.805,-73.939,128
40.777,-73.979,40.767,-73.979,128
40.778,-73.953,40.781,-73.946,128
40.778,-73.982,40.763,-73.968,128
40.778,-73.982,40.786,-73.972,128
40.779,-73.954,40.771,-73.948,128
40.779,-73.954,40.774,-73.964,128
40.779,-73.955,40.785,-73.954,128
40.779,-73.956,40.767,-73.962,128
40.779,-73.958,40.771,-73.96,128
40.779,-73.982,40.764,-73.978,128
40.779,-73.982,40.78,-73.988,128
40.779,-73.982,40.787,-73.974,128
40.779,-73.982,40.793,-73.968,128
40.78,-73.955,40.776,-73.944,128
40.78,-73.956,40.769,-73.963,128
40.78,-73.959,40.805,-73.939,128
40.78,-73.984,40.784,-73.971,128
40.781,-73.95,40.767,-73.96,128
40.781,-73.95,40.79,-73.952,128
40.781,-73.959,40.783,-73.951,128
40.781,-73.973,40.75,-73.992,128
40.781,-73.973,40.765,-73.973,128
40.781,-73.98,40.772,-73.982,128
40.781,-73.98,40.792,-73.974,128
40.781,-73.98,40.807,-73.961,128
40.781,-73.981,40.797,-73.97,128
40.782,-73.952,40.774,-73.96,128
40.782,-73.954,40.773,-73.96,128
40.782,-73.956,40.756,-73.979,128
40.782,-73.956,40.773,-73.982,128
40.782,-73.956,40.779,-73.945,128
40.782,-73.96,40.771,-73.968,128
40.782,-73.972,40.761,-73.984,128
40.782,-73.981,40.766,-73.982,128
40.782,-73.981,40.794,-73.972,128
40.783,-73.948,40.765,-73.961,128
40.783,-73.953,40.777,-73.96,128
40.783,-73.953,40.782,-73.972,128
40.783,-73.955,40.762,-73.971,128
40.783,-73.955,40.777,-73.959,128
40.783,-73.957,40.758,-73.973,128
40.783,-73.959,40.758,-73.977,128
40.784,-73.95,40.788,-73.953,128
40.784,-73.98,40.802,-73.968,128
40.785,-73.969,40.783,-73.957,128
40.785,-73.973,40.768,-73.982,128
40.785,-73.973,40.778,-73.982,128
40.785,-73.977,40.802,-73.964,128
40.786,-73.976,40.778,-73.979,128
40.787,-73.979,40.773,-73.982,128
40.788,-73.977,40.8,-73.97,128
40.789,-73.955,40.778,-73.955,128
40.79,-73.975,40.771,-73.982,128
40.79,-73.975,40.798,-73.969,128
40.79,-73.977,40.75,-73.995,128
40.791,-73.969,40.787,-73.978,128
40.793,-73.968,40.781,-73.976,128
40.793,-73.973,40.78,-73.982,128
40.793,-73.973,40.789,-73.976,128
40.793,-73.975,40.785,-73.973,128
40.795,-73.966,40.788,-73.976,128
40.796,-73.971,40.79,-73.975,128
40.798,-73.971,40.789,-73.978,128
40.799,-73.963,40.769,-73.982,128
40.8,-73.968,40.779,-73.982,128
40.644,-73.79,40.668,-73.795,127
40.644,-73.79,40.757,-73.99,127
40.644,-73.79,40.763,-73.979,127
40.644,-73.79,40.764,-73.982,127
40.645,-73.777,40.721,-74.004,127
40.645,-73.777,40.757,-73.97,127
40.645,-73.781,40.756,-73.973,127
40.645,-73.782,40.708,-74.006,127
40.645,-73.782,40.752,-73.975,127
40.645,-73.782,40.754,-73.986,127
40.645,-73.782,40.754,-73.995,127
40.645,-73.782,40.766,-73.954,127
40.647,-73.789,40.759,-73.989,127
40.647,-73.79,40.751,-73.975,127
40.649,-73.784,40.757,-73.975,127
40.649,-73.784,40.763,-73.979,127
40.706,-74.007,40.774,-73.871,127
40.71,-74.015,40.774,-73.872,127
40.711,-74.016,40.734,-74.003,127
40.713,-74.014,40.724,-74,127
40.714,-74.015,40.719,-74.009,127
40.714,-74.015,40.755,-73.984,127
40.72,-73.979,40.734,-73.989,127
40.72,-74.009,40.73,-74.007,127
40.72,-74.009,40.739,-74.007,127
40.721,-73.981,40.719,-73.988,127
40.721,-73.989,40.728,-73.985,127
40.721,-73.998,40.737,-73.989,127
40.722,-73.986,40.75,-73.991,127
40.722,-73.989,40.73,-73.984,127
40.722,-73.989,40.75,-73.995,127
40.722,-73.989,40.774,-73.871,127
40.722,-73.997,40.72,-73.988,127
40.722,-74.004,40.739,-74.006,127
40.722,-74.01,40.714,-74.012,127
40.723,-73.993,40.749,-73.992,127
40.723,-73.998,40.751,-73.978,127
40.723,-74.005,40.733,-74,127
40.725,-73.984,40.731,-73.982,127
40.725,-73.987,40.752,-73.976,127
40.725,-73.992,40.762,-73.979,127
40.725,-73.995,40.725,-73.984,127
40.725,-73.996,40.727,-73.986,127
40.725,-73.996,40.737,-73.989,127
40.726,-73.984,40.722,-73.987,127
40.726,-73.99,40.734,-74.002,127
40.726,-73.992,40.73,-73.981,127
40.726,-73.995,40.737,-73.99,127
40.726,-73.998,40.741,-73.994,127
40.726,-74.004,40.741,-74.005,127
40.727,-74,40.748,-73.989,127
40.727,-74,40.762,-73.979,127
40.728,-73.993,40.749,-73.991,127
40.728,-74.007,40.751,-73.994,127
40.729,-73.987,40.734,-74.003,127
40.729,-73.987,40.751,-73.991,127
40.73,-74.002,40.748,-74.004,127
40.73,-74.002,40.753,-73.978,127
40.731,-73.989,40.748,-73.976,127
40.731,-74.001,40.755,-73.984,127
40.731,-74.007,40.743,-74,127
40.732,-73.982,40.741,-73.979,127
40.732,-73.985,40.719,-73.989,127
40.732,-73.996,40.742,-73.985,127
40.732,-74.001,40.749,-73.989,127
40.733,-73.986,40.749,-73.992,127
40.733,-73.987,40.725,-73.978,127
40.733,-73.987,40.73,-73.975,127
40.733,-73.987,40.743,-73.984,127
